"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"76","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,76,"79_364_7_28",6.76043956043957,0.994981439613019,7,28,16,44,364,0,0.8832755
"77","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,77,"80_365_7_28",1.51868131868131,0.9316247987903,7,28,16,51,365,0,0.8822886
"78","396","25-P6S5C1AA",28.3,30.7,29.3,28.8,101.7,2485.3,1349.7,97,1135.6,45.6926729167505,NA,"25","6","5","1","AA",10699.6768218212,68456.2638746268,78,"81_396_7_28",5.46373626373625,0.994643259493875,7,28,16,56,396,0,0.8822886
"79","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,79,"82_397_7_28",0.349450549450546,0.321702615002861,7,28,17,0,397,0,0.8822886
"80","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,80,"83_398_7_28",3.03736263736263,0.96859988640052,7,28,17,4,398,0,0.8822886
"81","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,81,"84_399_7_28",1.05274725274725,0.831533931321917,7,28,17,7,399,0,0.8822886
"82","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,82,"85_400_7_28",13.9833333333333,0.999244331301813,7,28,17,10,400,0,0.8822886
"83","407","10-P6S5C4AA-b",12.3,12.1,11.8,11.6,40,225.1,131.22,98,93.88,41.7059084851177,NA,"10","6","5","4","AA",1726.12243506972,4486.92734761206,83,"86_407_7_28",4.50329670329669,0.987007909649678,7,28,17,13,407,0,0.8822886
"84","368","10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,"10","6","3","2","AA",1479.68336098602,3465.3083820016,84,"87_368_7_28",2.31648351648351,0.970859769632775,7,28,17,17,368,0,0.8822886
"85","369","10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,"10","6","3","2","AA",1063.53426709314,1887.68583251939,85,"88_369_7_28",2.72967032967032,0.982762706897211,7,28,17,22,369,0,0.8822886
"86","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,86,"89_380_7_28",1.77802197802197,0.907029858709888,7,28,17,25,380,0,0.8822886
"87","381","25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,"25","6","4","1","FS",7006.10098609122,34417.3739847582,87,"90_381_7_28",0,0.0244877393349007,7,28,17,28,381,0,0.8822886
"88","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,88,"91_382_7_28",8.6098901098901,0.997112401526841,7,28,17,32,382,0,0.8822886
"89","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,89,"92_383_7_28",4.07472527472527,0.954475933423302,7,28,17,35,383,0,0.8813017
