143,28/07/2021,11:30,28-7-21 11:30,4,15.75,19.3125,22.5,2644,202,0
144,28/07/2021,11:45,28-7-21 11:45,4,15.75,19.125,22.125,2644,202,0
145,28/07/2021,12:00,28-7-21 12:00,4,15.75,19.0625,22,2644,202,0
146,28/07/2021,12:15,28-7-21 12:15,4,15.8125,19,22,2643,202,0
147,28/07/2021,12:30,28-7-21 12:30,4,15.875,19.25,22.75,2643,202,0
148,28/07/2021,12:45,28-7-21 12:45,4,15.875,19.25,22.8125,2644,202,0
149,28/07/2021,13:00,28-7-21 13:00,4,15.875,19.25,22.625,2643,202,0
150,28/07/2021,13:15,28-7-21 13:15,4,15.875,19.125,22.25,2643,202,0
151,28/07/2021,13:30,28-7-21 13:30,4,15.875,19,22.0625,2643,202,0
152,28/07/2021,13:45,28-7-21 13:45,4,15.875,19,22.0625,2643,202,0
153,28/07/2021,14:00,28-7-21 14:00,4,15.875,19,22.25,2643,202,0
154,28/07/2021,14:15,28-7-21 14:15,4,15.875,19,22.0625,2643,202,0
155,28/07/2021,14:30,28-7-21 14:30,4,15.875,19,22.0625,2643,202,0
156,28/07/2021,14:45,28-7-21 14:45,4,15.875,19,22.125,2643,202,0
157,28/07/2021,15:00,28-7-21 15:00,4,15.875,19,22.1875,2643,202,0
158,28/07/2021,15:15,28-7-21 15:15,4,15.875,19,22.1875,2643,202,0
159,28/07/2021,15:30,28-7-21 15:30,4,15.875,18.6875,21,2643,202,0
160,28/07/2021,15:45,28-7-21 15:45,4,15.875,18,19.5,2642,202,0
161,28/07/2021,16:00,28-7-21 16:00,4,15.875,18.125,20.375,2642,202,0
162,28/07/2021,16:15,28-7-21 16:15,4,15.875,18.375,21.125,2641,202,0
163,28/07/2021,16:30,28-7-21 16:30,4,15.875,18.375,20.75,2641,202,0
164,28/07/2021,16:45,28-7-21 16:45,4,15.875,18.125,20.1875,2641,202,0
165,28/07/2021,17:00,28-7-21 17:00,4,15.875,18,19.8125,2640,202,0
166,28/07/2021,17:15,28-7-21 17:15,4,15.875,17.875,19.6875,2640,202,0
167,28/07/2021,17:30,28-7-21 17:30,4,15.875,17.75,19.375,2640,202,0
168,28/07/2021,17:45,28-7-21 17:45,4,15.875,17.625,19.125,2640,202,0
169,28/07/2021,18:00,28-7-21 18:00,4,15.875,17.5,19,2640,202,0
170,28/07/2021,18:15,28-7-21 18:15,4,15.875,17.5,19,2640,202,0
171,28/07/2021,18:30,28-7-21 18:30,4,15.875,17.375,18.75,2640,202,0
172,28/07/2021,18:45,28-7-21 18:45,4,15.8125,17.25,18.5625,2640,202,0
173,28/07/2021,19:00,28-7-21 19:00,4,15.8125,17.25,18.5,2640,202,0
174,28/07/2021,19:15,28-7-21 19:15,4,15.75,17.125,18.375,2640,202,0
175,28/07/2021,19:30,28-7-21 19:30,4,15.75,17.125,18.3125,2639,202,0
176,28/07/2021,19:45,28-7-21 19:45,4,15.75,17,18.125,2639,202,0
177,28/07/2021,20:00,28-7-21 20:00,4,15.75,16.9375,17.875,2639,202,0
178,28/07/2021,20:15,28-7-21 20:15,4,15.75,16.875,17.75,2639,202,0
179,28/07/2021,20:30,28-7-21 20:30,4,15.75,16.75,17.6875,2639,202,0
180,28/07/2021,20:45,28-7-21 20:45,4,15.6875,16.8125,17.875,2639,202,0
181,28/07/2021,21:00,28-7-21 21:00,4,15.6875,16.8125,17.9375,2639,202,0
182,28/07/2021,21:15,28-7-21 21:15,4,15.625,16.875,18.375,2639,202,0
183,28/07/2021,21:30,28-7-21 21:30,4,15.625,17.125,18.875,2639,202,0
184,28/07/2021,21:45,28-7-21 21:45,4,15.625,17.375,19.625,2639,202,0
185,28/07/2021,22:00,28-7-21 22:00,4,15.625,17.625,20.375,2639,202,0
186,28/07/2021,22:15,28-7-21 22:15,4,15.625,17.875,21,2639,202,0
187,28/07/2021,22:30,28-7-21 22:30,4,15.5625,18,21.0625,2639,202,0
188,28/07/2021,22:45,28-7-21 22:45,4,15.5625,18,21,2639,202,0
189,28/07/2021,23:00,28-7-21 23:00,4,15.5625,18,21.125,2639,202,0
190,28/07/2021,23:15,28-7-21 23:15,4,15.5,18.125,21.3125,2639,202,0
191,28/07/2021,23:30,28-7-21 23:30,4,15.5,18.125,21.375,2639,202,0
192,28/07/2021,23:45,28-7-21 23:45,4,15.5,18.125,21.25,2639,202,0
193,29/07/2021,0:00,29-7-21 0:00,4,15.5,18.125,21.375,2639,202,0
194,29/07/2021,0:15,29-7-21 0:15,4,15.5,18.125,21.5,2639,202,0
195,29/07/2021,0:30,29-7-21 0:30,4,15.5,18.125,21.5,2639,202,0
196,29/07/2021,0:45,29-7-21 0:45,4,15.5,18.25,21.625,2639,202,0
197,29/07/2021,1:00,29-7-21 1:00,4,15.5,18.1875,21.5625,2639,202,0
198,29/07/2021,1:15,29-7-21 1:15,4,15.5,18.1875,21.5625,2639,202,0
199,29/07/2021,1:30,29-7-21 1:30,4,15.5,18.25,21.875,2638,202,0
200,29/07/2021,1:45,29-7-21 1:45,4,15.5,18.25,21.875,2638,202,0
201,29/07/2021,2:00,29-7-21 2:00,4,15.5,18.3125,22,2638,202,0
202,29/07/2021,2:15,29-7-21 2:15,4,15.5,18.25,21.875,2638,202,0
203,29/07/2021,2:30,29-7-21 2:30,4,15.5,18.25,21.875,2638,202,0
204,29/07/2021,2:45,29-7-21 2:45,4,15.5,18.25,22,2638,202,0
205,29/07/2021,3:00,29-7-21 3:00,4,15.5,18.375,22.0625,2638,202,0
206,29/07/2021,3:15,29-7-21 3:15,4,15.4375,18.25,21.875,2638,202,0
207,29/07/2021,3:30,29-7-21 3:30,4,15.4375,18.25,22,2638,202,0
208,29/07/2021,3:45,29-7-21 3:45,4,15.4375,18.25,21.875,2638,202,0
209,29/07/2021,4:00,29-7-21 4:00,4,15.4375,18.25,21.875,2638,202,0
210,29/07/2021,4:15,29-7-21 4:15,4,15.4375,18.25,21.875,2638,202,0
211,29/07/2021,4:30,29-7-21 4:30,4,15.4375,18.25,21.625,2638,202,0
212,29/07/2021,4:45,29-7-21 4:45,4,15.4375,18.25,21.75,2638,202,0
213,29/07/2021,5:00,29-7-21 5:00,4,15.375,18.375,22.25,2637,202,0
214,29/07/2021,5:15,29-7-21 5:15,4,15.375,18.1875,21.3125,2637,202,0
215,29/07/2021,5:30,29-7-21 5:30,4,15.375,17.875,20.625,2637,202,0
216,29/07/2021,5:45,29-7-21 5:45,4,15.375,17.8125,20.625,2637,202,0
217,29/07/2021,6:00,29-7-21 6:00,4,15.375,17.875,20.625,2637,202,0
218,29/07/2021,6:15,29-7-21 6:15,4,15.375,17.875,20.75,2637,202,0
219,29/07/2021,6:30,29-7-21 6:30,4,15.375,17.875,20.75,2637,202,0
220,29/07/2021,6:45,29-7-21 6:45,4,15.375,18,21.125,2637,202,0
221,29/07/2021,7:00,29-7-21 7:00,4,15.375,18.25,21.9375,2637,202,0
222,29/07/2021,7:15,29-7-21 7:15,4,15.375,18.5,22.5,2637,202,0
223,29/07/2021,7:30,29-7-21 7:30,4,15.375,18.6875,22.75,2637,202,0
224,29/07/2021,7:45,29-7-21 7:45,4,15.375,18.8125,23,2637,202,0
225,29/07/2021,8:00,29-7-21 8:00,4,15.375,18.875,23,2637,202,0
226,29/07/2021,8:15,29-7-21 8:15,4,15.4375,19,23.375,2637,202,0
227,29/07/2021,8:30,29-7-21 8:30,4,15.4375,19.125,23.625,2637,202,0
228,29/07/2021,8:45,29-7-21 8:45,4,15.4375,19.125,23.5,2636,202,0
229,29/07/2021,9:00,29-7-21 9:00,4,15.5,19.25,23.75,2636,202,0
230,29/07/2021,9:15,29-7-21 9:15,4,15.5,19.25,23.75,2636,202,0
231,29/07/2021,9:30,29-7-21 9:30,4,15.5,19.375,23.8125,2637,202,0
232,29/07/2021,9:45,29-7-21 9:45,4,15.5,19.375,23.5625,2636,202,0
233,29/07/2021,10:00,29-7-21 10:00,4,15.5,19.5,23.75,2637,202,0
234,29/07/2021,10:15,29-7-21 10:15,4,15.5625,19.375,23.4375,2636,202,0
235,29/07/2021,10:30,29-7-21 10:30,4,15.5625,19.125,22.9375,2636,202,0
236,29/07/2021,10:45,29-7-21 10:45,4,15.625,19,22.5,2636,202,0
237,29/07/2021,11:00,29-7-21 11:00,4,15.625,19.125,22.875,2636,202,0
238,29/07/2021,11:15,29-7-21 11:15,4,15.625,19.375,23.4375,2636,202,0
239,29/07/2021,11:30,29-7-21 11:30,4,15.625,19.3125,23.1875,2636,202,0
240,29/07/2021,11:45,29-7-21 11:45,4,15.6875,19.25,23.0625,2636,202,0
241,29/07/2021,12:00,29-7-21 12:00,4,15.75,19.25,22.875,2636,202,0
242,29/07/2021,12:15,29-7-21 12:15,4,15.75,19.1875,22.875,2636,202,0
243,29/07/2021,12:30,29-7-21 12:30,4,15.75,19.25,23,2636,202,0
244,29/07/2021,12:45,29-7-21 12:45,4,15.75,19.25,22.875,2636,202,0
245,29/07/2021,13:00,29-7-21 13:00,4,15.75,19.25,22.8125,2636,202,0
246,29/07/2021,13:15,29-7-21 13:15,4,15.8125,19.25,22.9375,2636,202,0
247,29/07/2021,13:30,29-7-21 13:30,4,15.8125,19.375,23,2636,202,0
248,29/07/2021,13:45,29-7-21 13:45,4,15.875,19.375,23.0625,2636,202,0
249,29/07/2021,14:00,29-7-21 14:00,4,15.875,19.375,23,2636,202,0
250,29/07/2021,14:15,29-7-21 14:15,4,15.875,19.375,22.9375,2636,202,0
