"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Collar and code","sample_code","...4","Species","Class"
"1151","M3","08/09/21","12:55:46",0,1027,418,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","55",NA,NA,NA,NA,NA
"1152","M3","08/09/21","12:55:51",0,1032,418,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","55",NA,NA,NA,NA,NA
"1153","M3","08/09/21","12:55:56",0,1037,419,906.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","55",NA,NA,NA,NA,NA
"1154","M3","08/09/21","12:56:01",0,1042,420,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1155","M3","08/09/21","12:56:06",0,1047,419,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1156","M3","08/09/21","12:56:11",0,1052,420,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1157","M3","08/09/21","12:56:16",0,1057,420,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1158","M3","08/09/21","12:56:21",0,1062,420,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1159","M3","08/09/21","12:56:26",0,1067,420,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1160","M3","08/09/21","12:56:31",0,1072,421,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1161","M3","08/09/21","12:56:36",0,1077,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1162","M3","08/09/21","12:56:41",0,1082,422,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1163","M3","08/09/21","12:56:46",0,1087,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1164","M3","08/09/21","12:56:51",0,1092,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1165","M3","08/09/21","12:56:56",0,1097,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","56",NA,NA,NA,NA,NA
"1166","M3","08/09/21","12:57:01",0,1102,421,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1167","M3","08/09/21","12:57:06",0,1107,421,906.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1168","M3","08/09/21","12:57:11",0,1112,421,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1169","M3","08/09/21","12:57:16",0,1117,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1170","M3","08/09/21","12:57:21",0,1122,422,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1171","M3","08/09/21","12:57:26",0,1127,421,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1172","M3","08/09/21","12:57:31",0,1132,421,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1173","M3","08/09/21","12:57:36",0,1137,418,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1174","M3","08/09/21","12:57:41",0,1142,417,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1175","M3","08/09/21","12:57:46",0,1147,416,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1176","M3","08/09/21","12:57:51",0,1152,414,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1177","M3","08/09/21","12:57:56",0,1157,415,906.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","57",NA,NA,NA,NA,NA
"1178","M3","08/09/21","12:58:01",0,1162,414,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1179","M3","08/09/21","12:58:06",0,1167,414,906.3,397,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1180","M3","08/09/21","12:58:11",0,1172,415,906.2,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1181","M3","08/09/21","12:58:16",0,1177,413,906.2,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1182","M3","08/09/21","12:58:21",0,1182,415,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1183","M3","08/09/21","12:58:26",0,1187,419,906.2,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1184","M3","08/09/21","12:58:31",0,1192,422,906.2,397,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1185","M3","08/09/21","12:58:36",0,1197,424,906.2,397,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58",NA,NA,NA,NA,NA
"1186","M3","08/09/21","12:58:41",9,1202,423,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58","121",121,NA,NA,NA
"1187","M3","08/09/21","12:58:46",9,1207,429,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58","121",121,NA,NA,NA
"1188","M3","08/09/21","12:58:51",9,1212,436,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58","121",121,NA,NA,NA
"1189","M3","08/09/21","12:58:56",9,1217,435,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","58","121",121,NA,NA,NA
"1190","M3","08/09/21","12:59:01",9,1222,432,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","59","121",121,NA,NA,NA
"1191","M3","08/09/21","12:59:06",9,1227,428,906.2,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","59","121",121,NA,NA,NA
"1192","M3","08/09/21","12:59:11",9,1232,427,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","59","121",121,NA,NA,NA
"1193","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","M5","08/09/21","12:59:14",9,1235,426,906.2,400,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"21","09","12","59","121",121,NA,NA,NA
"1195","M5","08/09/21","12:59:15",9,1236,427,906.3,399,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"21","09","12","59","121",121,NA,NA,NA
"1196","M5","08/09/21","12:59:16",9,1237,427,906.3,399,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"21","09","12","59","121",121,NA,NA,NA
"1197","M5","08/09/21","12:59:17",9,1238,428,906.3,398,0,0,0,0,0,0,0,0,0,20,2,4,0,0,"21","09","12","59","121",121,NA,NA,NA
"1198","M5","08/09/21","12:59:18",9,1239,428,906.3,398,0,0,0,0,0,0,0,0,0,20,2,5,0,0,"21","09","12","59","121",121,NA,NA,NA
"1199","M5","08/09/21","12:59:19",9,1240,429,906.3,398,0,0,0,0,0,0,0,0,0,20,3,6,0,0,"21","09","12","59","121",121,NA,NA,NA
"1200","M5","08/09/21","12:59:20",9,1241,430,906.3,399,0,0,0,0,0,0,0,0,0,20,4,7,0,0,"21","09","12","59","121",121,NA,NA,NA
"1201","M5","08/09/21","12:59:21",9,1242,431,906.3,399,0,0,0,0,0,0,0,0,0,20,5,8,0,0,"21","09","12","59","121",121,NA,NA,NA
"1202","M5","08/09/21","12:59:22",9,1243,431,906.3,399,0,0,0,0,0,0,0,0,0,20,5,9,0,0,"21","09","12","59","121",121,NA,NA,NA
"1203","M5","08/09/21","12:59:23",9,1244,432,906.3,399,0,0,0,0,0,0,0,0,0,25,6,10,0,0,"21","09","12","59","121",121,NA,NA,NA
"1204","M5","08/09/21","12:59:24",9,1245,433,906.3,399,0,0,0,0,0,0,0,0,0,25,7,11,0,0,"21","09","12","59","121",121,NA,NA,NA
"1205","M5","08/09/21","12:59:25",9,1246,433,906.3,399,0,0,0,0,0,0,0,0,0,25,7,12,0,0,"21","09","12","59","121",121,NA,NA,NA
"1206","M5","08/09/21","12:59:26",9,1247,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,13,0.679,1.0423,"21","09","12","59","121",121,NA,NA,NA
"1207","M5","08/09/21","12:59:27",9,1248,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,14,0.5733,1.0139,"21","09","12","59","121",121,NA,NA,NA
"1208","M5","08/09/21","12:59:28",9,1249,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,15,0.5126,0.9088,"21","09","12","59","121",121,NA,NA,NA
"1209","M5","08/09/21","12:59:29",9,1250,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,16,0.4809,0.7977,"21","09","12","59","121",121,NA,NA,NA
"1210","M5","08/09/21","12:59:30",9,1251,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,17,0.4404,0.767,"21","09","12","59","121",121,NA,NA,NA
"1211","M5","08/09/21","12:59:31",0,1252,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,18,0.3927,0.7697,"21","09","12","59",NA,NA,NA,NA,NA
"1212","M5","08/09/21","12:59:32",0,1253,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,19,0.3471,0.7656,"21","09","12","59",NA,NA,NA,NA,NA
"1213","M5","08/09/21","12:59:33",0,1254,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,20,0.3179,0.7164,"21","09","12","59",NA,NA,NA,NA,NA
"1214","M5","08/09/21","12:59:34",0,1255,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,21,0.3042,0.6398,"21","09","12","59",NA,NA,NA,NA,NA
"1215","M5","08/09/21","12:59:35",0,1256,436,906.3,398,0,0,0,0,0,0,0,0,0,25,9,22,0.2943,0.578,"21","09","12","59",NA,NA,NA,NA,NA
"1216","M5","08/09/21","12:59:36",0,1257,436,906.3,398,0,0,0,0,0,0,0,0,0,25,9,23,0.2789,0.5527,"21","09","12","59",NA,NA,NA,NA,NA
"1217","M5","08/09/21","12:59:37",0,1258,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,24,0.2578,0.5528,"21","09","12","59",NA,NA,NA,NA,NA
"1218","M5","08/09/21","12:59:38",0,1259,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,25,0.2329,0.565,"21","09","12","59",NA,NA,NA,NA,NA
"1219","M5","08/09/21","12:59:39",0,1260,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,26,0.211,0.5643,"21","09","12","59",NA,NA,NA,NA,NA
"1220","M5","08/09/21","12:59:40",0,1261,435,906.3,397,0,0,0,0,0,0,0,0,0,25,9,27,0.1883,0.5662,"21","09","12","59",NA,NA,NA,NA,NA
"1221","M5","08/09/21","12:59:41",0,1262,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,28,0.1661,0.5662,"21","09","12","59",NA,NA,NA,NA,NA
"1222","M5","08/09/21","12:59:42",0,1263,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,29,0.1467,0.5568,"21","09","12","59",NA,NA,NA,NA,NA
"1223","M5","08/09/21","12:59:43",0,1264,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,30,0.1304,0.5391,"21","09","12","59",NA,NA,NA,NA,NA
"1224","M5","08/09/21","12:59:44",0,1265,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,31,0.1191,0.5081,"21","09","12","59",NA,NA,NA,NA,NA
"1225","M5","08/09/21","12:59:45",0,1266,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,32,0.1095,0.4779,"21","09","12","59",NA,NA,NA,NA,NA
"1226","M5","08/09/21","12:59:46",0,1267,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,33,0.101,0.4497,"21","09","12","59",NA,NA,NA,NA,NA
"1227","M5","08/09/21","12:59:47",0,1268,435,906.3,399,0,0,0,0,0,0,0,0,0,25,9,34,0.0917,0.4296,"21","09","12","59",NA,NA,NA,NA,NA
"1228","M5","08/09/21","12:59:48",0,1269,435,906.3,398,0,0,0,0,0,0,0,0,0,25,8,35,0.0799,0.4214,"21","09","12","59",NA,NA,NA,NA,NA
"1229","M5","08/09/21","12:59:49",0,1270,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,36,0.0682,0.4146,"21","09","12","59",NA,NA,NA,NA,NA
"1230","M5","08/09/21","12:59:50",0,1271,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,37,0.0597,0.3979,"21","09","12","59",NA,NA,NA,NA,NA
"1231","M5","08/09/21","12:59:51",0,1272,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,38,0.0549,0.3706,"21","09","12","59",NA,NA,NA,NA,NA
"1232","M5","08/09/21","12:59:52",0,1273,435,906.3,398,0,0,0,0,0,0,0,0,0,25,9,39,0.051,0.3445,"21","09","12","59",NA,NA,NA,NA,NA
"1233","M5","08/09/21","12:59:53",0,1274,435,906.3,398,0,0,0,0,0,0,0,0,0,25,8,40,0.0454,0.3287,"21","09","12","59",NA,NA,NA,NA,NA
"1234","M5","08/09/21","12:59:54",0,1275,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,41,0.0388,0.3186,"21","09","12","59",NA,NA,NA,NA,NA
"1235","M5","08/09/21","12:59:55",0,1276,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,42,0.0332,0.3064,"21","09","12","59",NA,NA,NA,NA,NA
"1236","M5","08/09/21","12:59:56",0,1277,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,43,0.0291,0.2903,"21","09","12","59",NA,NA,NA,NA,NA
"1237","M5","08/09/21","12:59:57",0,1278,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,44,0.0257,0.2743,"21","09","12","59",NA,NA,NA,NA,NA
"1238","M5","08/09/21","12:59:58",0,1279,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,45,0.0216,0.2624,"21","09","12","59",NA,NA,NA,NA,NA
"1239","M5","08/09/21","12:59:59",0,1280,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,46,0.0181,0.2504,"21","09","12","59",NA,NA,NA,NA,NA
"1240","M5","08/09/21","13:00:00",0,1281,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,47,0.015,0.2383,"21","09","13","00",NA,NA,NA,NA,NA
"1241","M5","08/09/21","13:00:01",0,1282,434,906.3,398,0,0,0,0,0,0,0,0,0,25,8,48,0.0123,0.2262,"21","09","13","00",NA,NA,NA,NA,NA
"1242","M5","08/09/21","13:00:02",0,1283,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,49,0.0099,0.2143,"21","09","13","00",NA,NA,NA,NA,NA
"1243","M5","08/09/21","13:00:03",0,1284,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,50,0.0071,0.2055,"21","09","13","00",NA,NA,NA,NA,NA
"1244","M5","08/09/21","13:00:04",0,1285,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,51,0.0039,0.199,"21","09","13","00",NA,NA,NA,NA,NA
"1245","M5","08/09/21","13:00:05",0,1286,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,52,0.0017,0.1896,"21","09","13","00",NA,NA,NA,NA,NA
"1246","M5","08/09/21","13:00:06",0,1287,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,53,-1e-04,0.1799,"21","09","13","00",NA,NA,NA,NA,NA
"1247","M5","08/09/21","13:00:07",0,1288,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,54,-0.0015,0.1696,"21","09","13","00",NA,NA,NA,NA,NA
"1248","M5","08/09/21","13:00:08",0,1289,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,55,-0.0023,0.1581,"21","09","13","00",NA,NA,NA,NA,NA
"1249","M5","08/09/21","13:00:09",0,1290,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,56,-0.003,0.1474,"21","09","13","00",NA,NA,NA,NA,NA
"1250","M5","08/09/21","13:00:10",0,1291,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,57,-0.004,0.1393,"21","09","13","00",NA,NA,NA,NA,NA
"1251","M5","08/09/21","13:00:11",0,1292,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,58,-0.0057,0.1343,"21","09","13","00",NA,NA,NA,NA,NA
"1252","M5","08/09/21","13:00:12",0,1293,434,906.3,399,0,0,0,0,0,0,0,0,0,25,8,59,-0.0077,0.1306,"21","09","13","00",NA,NA,NA,NA,NA
"1253","M5","08/09/21","13:00:13",0,1294,434,906.3,400,0,0,0,0,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1254","M5","08/09/21","13:00:14",0,1295,434,906.3,399,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1255","M5","08/09/21","13:00:15",0,1296,434,906.3,399,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1256","M5","08/09/21","13:00:16",0,1297,434,906.3,399,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1257","M5","08/09/21","13:00:17",0,1298,435,906.3,398,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1258","M5","08/09/21","13:00:18",0,1299,435,906.3,398,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1259","M5","08/09/21","13:00:19",0,1300,435,906.3,399,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1260","M5","08/09/21","13:00:20",0,1301,435,906.3,399,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1261","M5","08/09/21","13:00:21",0,1302,435,906.3,400,0,0,0,20,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1262","R5","08/09/21","13:00:13",0,1294,434,906.3,400,0,0,0,0,0,0,0,0,0,25,8,60,-0.009,0.1251,"21","09","13","00",NA,NA,NA,NA,NA
"1263","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","M3","08/09/21","13:00:27",9,1308,438,906.3,397,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","121",121,NA,NA,NA
"1265","M3","08/09/21","13:00:33",10,1313,436,906.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1266","M3","08/09/21","13:00:38",10,1318,434,906.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1267","M3","08/09/21","13:00:43",10,1323,427,906.2,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1268","M3","08/09/21","13:00:48",10,1328,428,906.2,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1269","M3","08/09/21","13:00:53",10,1333,428,906.2,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1270","M3","08/09/21","13:00:58",10,1338,423,906.2,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","00","122",122,NA,NA,NA
"1271","M3","08/09/21","13:01:03",10,1343,421,906.2,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","13","01","122",122,NA,NA,NA
"1272","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","M5","08/09/21","13:01:09",10,1349,418,906.2,399,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"21","09","13","01","122",122,NA,NA,NA
"1274","M5","08/09/21","13:01:10",10,1350,418,906.2,399,0,0,0,0,0,0,0,0,0,20,-1,2,0,0,"21","09","13","01","122",122,NA,NA,NA
"1275","M5","08/09/21","13:01:11",10,1351,418,906.2,399,0,0,0,0,0,0,0,0,0,20,-1,3,0,0,"21","09","13","01","122",122,NA,NA,NA
"1276","M5","08/09/21","13:01:12",10,1352,418,906.2,399,0,0,0,0,0,0,0,0,0,20,-1,4,0,0,"21","09","13","01","122",122,NA,NA,NA
"1277","M5","08/09/21","13:01:13",10,1353,418,906.2,400,0,0,0,0,0,0,0,0,0,20,-1,5,0,0,"21","09","13","01","122",122,NA,NA,NA
"1278","M5","08/09/21","13:01:14",10,1354,418,906.2,400,0,0,0,0,0,0,0,0,0,20,-1,6,0,0,"21","09","13","01","122",122,NA,NA,NA
"1279","M5","08/09/21","13:01:15",10,1355,418,906.2,400,0,0,0,0,0,0,0,0,0,20,-1,7,0,0,"21","09","13","01","122",122,NA,NA,NA
"1280","M5","08/09/21","13:01:16",10,1356,418,906.2,400,0,0,0,0,0,0,0,0,0,20,-1,8,0,0,"21","09","13","01","122",122,NA,NA,NA
"1281","M5","08/09/21","13:01:17",10,1357,418,906.2,400,0,0,0,0,0,0,0,0,0,20,-1,9,0,0,"21","09","13","01","122",122,NA,NA,NA
"1282","M5","08/09/21","13:01:18",10,1358,418,906.2,399,0,0,0,0,0,0,0,0,0,25,-1,10,0,0,"21","09","13","01","122",122,NA,NA,NA
"1283","M5","08/09/21","13:01:19",10,1359,417,906.2,399,0,0,0,0,0,0,0,0,0,25,-1,11,0,0,"21","09","13","01","122",122,NA,NA,NA
"1284","M5","08/09/21","13:01:20",10,1360,418,906.2,400,0,0,0,0,0,0,0,0,0,25,-1,12,0,0,"21","09","13","01","122",122,NA,NA,NA
"1285","M5","08/09/21","13:01:21",10,1361,418,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,13,0.0101,-0.0745,"21","09","13","01","122",122,NA,NA,NA
"1286","M5","08/09/21","13:01:22",10,1362,417,906.2,399,0,0,0,0,0,0,0,0,0,25,-1,14,-0.0161,0.0267,"21","09","13","01","122",122,NA,NA,NA
"1287","M5","08/09/21","13:01:23",10,1363,417,906.2,399,0,0,0,0,0,0,0,0,0,25,-1,15,-0.0343,0.0424,"21","09","13","01","122",122,NA,NA,NA
"1288","M5","08/09/21","13:01:24",10,1364,417,906.2,399,0,0,0,0,0,0,0,0,0,25,-1,16,-0.0612,0.0696,"21","09","13","01","122",122,NA,NA,NA
"1289","M5","08/09/21","13:01:25",10,1365,417,906.2,400,0,0,0,0,0,0,0,0,0,25,-1,17,-0.0859,0.0767,"21","09","13","01","122",122,NA,NA,NA
"1290","M5","08/09/21","13:01:26",10,1366,417,906.2,399,0,0,0,0,0,0,0,0,0,25,-2,18,-0.105,0.0659,"21","09","13","01","122",122,NA,NA,NA
"1291","M5","08/09/21","13:01:27",10,1367,417,906.2,400,0,0,0,0,0,0,0,0,0,25,-2,19,-0.1002,-0.0061,"21","09","13","01","122",122,NA,NA,NA
"1292","M5","08/09/21","13:01:28",10,1368,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,20,-0.0852,-0.0786,"21","09","13","01","122",122,NA,NA,NA
"1293","M5","08/09/21","13:01:29",10,1369,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,21,-0.0704,-0.1237,"21","09","13","01","122",122,NA,NA,NA
"1294","M5","08/09/21","13:01:30",10,1370,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,22,-0.0587,-0.1442,"21","09","13","01","122",122,NA,NA,NA
"1295","M5","08/09/21","13:01:31",10,1371,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,23,-0.0558,-0.1314,"21","09","13","01","122",122,NA,NA,NA
"1296","M5","08/09/21","13:01:32",10,1372,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,24,-0.0529,-0.1222,"21","09","13","01","122",122,NA,NA,NA
"1297","M5","08/09/21","13:01:33",10,1373,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,25,-0.0499,-0.1163,"21","09","13","01","122",122,NA,NA,NA
"1298","M5","08/09/21","13:01:34",10,1374,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,26,-0.0442,-0.1204,"21","09","13","01","122",122,NA,NA,NA
"1299","M5","08/09/21","13:01:35",10,1375,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,27,-0.0377,-0.1258,"21","09","13","01","122",122,NA,NA,NA
"1300","M5","08/09/21","13:01:36",10,1376,417,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,28,-0.0289,-0.1379,"21","09","13","01","122",122,NA,NA,NA
"1301","M5","08/09/21","13:01:37",10,1377,417,906.2,399,0,0,0,21,0,0,0,0,0,25,-1,29,-0.0217,-0.1415,"21","09","13","01","122",122,NA,NA,NA
"1302","M5","08/09/21","13:01:38",10,1378,417,906.2,399,0,0,0,21,0,0,0,0,0,25,-1,30,-0.0162,-0.139,"21","09","13","01","122",122,NA,NA,NA
"1303","M5","08/09/21","13:01:39",10,1379,417,906.2,399,0,0,0,21,0,0,0,0,0,25,-1,31,-0.0118,-0.1331,"21","09","13","01","122",122,NA,NA,NA
"1304","M5","08/09/21","13:01:40",10,1380,418,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,32,-0.0061,-0.1326,"21","09","13","01","122",122,NA,NA,NA
"1305","M5","08/09/21","13:01:41",10,1381,418,906.2,400,0,0,0,21,0,0,0,0,0,25,-1,33,-0.0014,-0.129,"21","09","13","01","122",122,NA,NA,NA
"1306","M5","08/09/21","13:01:42",10,1382,418,906.2,399,0,0,0,21,0,0,0,0,0,25,-1,34,0.0022,-0.1224,"21","09","13","01","122",122,NA,NA,NA
