"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","25","11","60","0.2006","0.1983","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2","(subplot)"
"128","M5",2022-04-28,1899-12-31 08:14:20,182,1573,501,906,406,0,0,0,0,0,0,0,0,0,25,3,38,0.0882,0.1356,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"129","M5",2022-04-28,1899-12-31 08:14:21,182,1574,501,906,406,0,0,0,0,0,0,0,0,0,25,3,39,0.0835,0.1464,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"130","M5",2022-04-28,1899-12-31 08:14:22,182,1575,501,906,406,0,0,0,0,0,0,0,0,0,25,3,40,0.0801,0.1507,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"131","M5",2022-04-28,1899-12-31 08:14:23,182,1576,501,906,406,0,0,0,0,0,0,0,0,0,25,3,41,0.0776,0.1511,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"132","M5",2022-04-28,1899-12-31 08:14:24,182,1577,501,906,406,0,0,0,0,0,0,0,0,0,25,3,42,0.0761,0.148,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"133","M5",2022-04-28,1899-12-31 08:14:25,182,1578,501,906.1,405,0,0,0,0,0,0,0,0,0,25,3,43,0.0745,0.1458,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"134","M5",2022-04-28,1899-12-31 08:14:26,182,1579,501,906.1,406,0,0,0,0,0,0,0,0,0,25,3,44,0.0726,0.1449,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"135","M5",2022-04-28,1899-12-31 08:14:27,182,1580,501,906.1,406,0,0,0,0,0,0,0,0,0,25,3,45,0.0707,0.1438,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"136","M5",2022-04-28,1899-12-31 08:14:28,182,1581,501,906.1,406,0,0,0,0,0,0,0,0,0,25,3,46,0.0689,0.1428,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"137","M5",2022-04-28,1899-12-31 08:14:29,182,1582,501,906.1,406,0,0,0,0,0,0,0,0,0,25,3,47,0.0671,0.142,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"138","M5",2022-04-28,1899-12-31 08:14:30,182,1583,502,906.1,406,0,0,0,0,0,0,0,0,0,25,3,48,0.0657,0.1397,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"139","M5",2022-04-28,1899-12-31 08:14:31,182,1584,502,906,406,0,0,0,0,0,0,0,0,0,25,3,49,0.0647,0.1362,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"140","M5",2022-04-28,1899-12-31 08:14:32,182,1585,502,906,406,0,0,0,0,0,0,0,0,0,25,3,50,0.0638,0.133,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"141","M5",2022-04-28,1899-12-31 08:14:33,182,1586,502,906,406,0,0,0,0,0,0,0,0,0,25,3,51,0.0627,0.1305,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"142","M5",2022-04-28,1899-12-31 08:14:34,182,1587,502,906,405,0,0,0,0,0,0,0,0,0,25,3,52,0.0616,0.1285,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"143","M5",2022-04-28,1899-12-31 08:14:35,182,1588,502,906,406,0,0,0,0,0,0,0,0,0,25,3,53,0.0605,0.1269,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"144","M5",2022-04-28,1899-12-31 08:14:36,182,1589,502,906,406,0,0,0,0,0,0,0,0,0,25,3,54,0.0593,0.1255,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"145","M5",2022-04-28,1899-12-31 08:14:37,182,1590,502,906,406,0,0,0,0,0,0,0,0,0,25,3,55,0.0581,0.1244,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"146","M5",2022-04-28,1899-12-31 08:14:38,182,1591,502,906,405,0,0,0,0,0,0,0,0,0,25,3,56,0.0569,0.1234,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"147","M5",2022-04-28,1899-12-31 08:14:39,182,1592,502,906,405,0,0,0,0,0,0,0,0,0,25,3,57,0.0563,0.1203,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"148","M5",2022-04-28,1899-12-31 08:14:40,182,1593,502,906.1,406,0,0,0,0,0,0,0,0,0,25,4,58,0.0562,0.1156,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"149","M5",2022-04-28,1899-12-31 08:14:41,182,1594,502,906.1,406,0,0,0,0,0,0,0,0,0,25,4,59,0.0565,0.1099,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"150","M5",2022-04-28,1899-12-31 08:14:42,182,1595,502,906.1,406,0,0,0,0,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"151","M5",2022-04-28,1899-12-31 08:14:43,182,1596,502,906.1,406,0,0,0,20,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"152","M5",2022-04-28,1899-12-31 08:14:44,182,1597,502,906.1,406,0,0,0,20,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"153","M5",2022-04-28,1899-12-31 08:14:45,182,1598,502,906.1,406,0,0,0,20,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"154","M5",2022-04-28,1899-12-31 08:14:46,182,1599,503,906.1,406,0,0,0,20,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"155","R5",2022-04-28,1899-12-31 08:14:42,182,1595,502,906.1,406,0,0,0,0,0,0,0,0,0,25,4,60,0.0567,0.105,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"156","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","M3",2022-04-28,1899-12-31 08:14:49,182,1602,504,906.1,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"218+219",2022-04-28,3,NA,218,219,NA
"158","M3",2022-04-28,1899-12-31 08:14:54,183,1607,503,906.1,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"159","M3",2022-04-28,1899-12-31 08:14:59,183,1612,499,906.2,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"160","M3",2022-04-28,1899-12-31 08:15:04,183,1617,500,906.1,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"161","M3",2022-04-28,1899-12-31 08:15:09,183,1622,501,906.1,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"162","M3",2022-04-28,1899-12-31 08:15:14,183,1627,501,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"163","M3",2022-04-28,1899-12-31 08:15:19,183,1632,501,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"164","M3",2022-04-28,1899-12-31 08:15:24,183,1637,502,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"165","M3",2022-04-28,1899-12-31 08:15:29,183,1642,503,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"166","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","M5",2022-04-28,1899-12-31 08:15:32,183,1645,503,906.1,407,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"168","M5",2022-04-28,1899-12-31 08:15:33,183,1646,503,906.1,407,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"169","M5",2022-04-28,1899-12-31 08:15:34,183,1647,503,906.1,407,0,0,0,0,0,0,0,0,0,20,0,3,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"170","M5",2022-04-28,1899-12-31 08:15:35,183,1648,503,906.1,406,0,0,0,0,0,0,0,0,0,20,0,4,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"171","M5",2022-04-28,1899-12-31 08:15:36,183,1649,503,906.1,406,0,0,0,0,0,0,0,0,0,20,0,5,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"172","M5",2022-04-28,1899-12-31 08:15:37,183,1650,503,906.1,406,0,0,0,0,0,0,0,0,0,20,0,6,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"173","M5",2022-04-28,1899-12-31 08:15:38,183,1651,502,906.1,406,0,0,0,0,0,0,0,0,0,20,-1,7,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"174","M5",2022-04-28,1899-12-31 08:15:39,183,1652,502,906.1,406,0,0,0,0,0,0,0,0,0,20,-1,8,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"175","M5",2022-04-28,1899-12-31 08:15:40,183,1653,502,906.1,406,0,0,0,0,0,0,0,0,0,20,-1,9,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"176","M5",2022-04-28,1899-12-31 08:15:41,183,1654,502,906.1,406,0,0,0,0,0,0,0,0,0,25,-1,10,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"177","M5",2022-04-28,1899-12-31 08:15:42,183,1655,502,906.1,406,0,0,0,0,0,0,0,0,0,25,-1,11,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"178","M5",2022-04-28,1899-12-31 08:15:43,183,1656,501,906.1,405,0,0,0,0,0,0,0,0,0,25,-1,12,0,0,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"179","M5",2022-04-28,1899-12-31 08:15:44,183,1657,501,906.1,406,0,0,0,21,0,0,0,0,0,25,-1,13,-0.0983,-0.1321,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"180","M5",2022-04-28,1899-12-31 08:15:45,183,1658,502,906.1,406,0,0,0,21,0,0,0,0,0,25,-1,14,0.0019,-0.2973,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"181","M5",2022-04-28,1899-12-31 08:15:46,183,1659,502,906.1,406,0,0,0,21,0,0,0,0,0,25,-1,15,0.0803,-0.3048,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"182","M5",2022-04-28,1899-12-31 08:15:47,183,1660,502,906.1,407,0,0,0,21,0,0,0,0,0,25,-1,16,0.1225,-0.2235,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"183","M5",2022-04-28,1899-12-31 08:15:48,183,1661,502,906.1,407,0,0,0,21,0,0,0,0,0,25,-1,17,0.1346,-0.1098,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"184","M5",2022-04-28,1899-12-31 08:15:49,183,1662,502,906.1,408,0,0,0,21,0,0,0,0,0,25,0,18,0.1458,-0.0472,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"185","M5",2022-04-28,1899-12-31 08:15:50,183,1663,503,906.1,408,0,0,0,21,0,0,0,0,0,25,0,19,0.1555,-0.0075,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"186","M5",2022-04-28,1899-12-31 08:15:51,183,1664,503,906.1,408,0,0,0,21,0,0,0,0,0,25,0,20,0.1498,0.0602,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"187","M5",2022-04-28,1899-12-31 08:15:52,183,1665,503,906.1,408,0,0,0,0,0,0,0,0,0,25,0,21,0.1371,0.1236,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"188","M5",2022-04-28,1899-12-31 08:15:53,183,1666,503,906.1,408,0,0,0,0,0,0,0,0,0,25,0,22,0.1248,0.1644,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"189","M5",2022-04-28,1899-12-31 08:15:54,183,1667,503,906.1,408,0,0,0,0,0,0,0,0,0,25,0,23,0.1175,0.1765,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"190","M5",2022-04-28,1899-12-31 08:15:55,183,1668,503,906.1,408,0,0,0,0,0,0,0,0,0,25,0,24,0.1139,0.1738,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"191","M5",2022-04-28,1899-12-31 08:15:56,183,1669,503,906.1,408,0,0,0,0,0,0,0,0,0,25,0,25,0.1166,0.1516,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"192","M5",2022-04-28,1899-12-31 08:15:57,183,1670,503,906.1,407,0,0,0,0,0,0,0,0,0,25,0,26,0.1178,0.1401,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"193","M5",2022-04-28,1899-12-31 08:15:58,183,1671,503,906.1,407,0,0,0,0,0,0,0,0,0,25,0,27,0.1205,0.127,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"194","M5",2022-04-28,1899-12-31 08:15:59,183,1672,503,906.1,407,0,0,0,0,0,0,0,0,0,25,0,28,0.1226,0.1186,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"195","M5",2022-04-28,1899-12-31 08:16:00,183,1673,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,29,0.1264,0.1068,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"196","M5",2022-04-28,1899-12-31 08:16:01,183,1674,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,30,0.129,0.1018,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"197","M5",2022-04-28,1899-12-31 08:16:02,183,1675,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,31,0.1294,0.1048,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"198","M5",2022-04-28,1899-12-31 08:16:03,183,1676,504,906.1,406,0,0,0,0,0,0,0,0,0,25,1,32,0.1283,0.1124,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"199","M5",2022-04-28,1899-12-31 08:16:04,183,1677,504,906.1,406,0,0,0,0,0,0,0,0,0,25,1,33,0.1256,0.1242,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"200","M5",2022-04-28,1899-12-31 08:16:05,183,1678,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,34,0.1207,0.1413,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"201","M5",2022-04-28,1899-12-31 08:16:06,183,1679,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,35,0.1158,0.1555,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"202","M5",2022-04-28,1899-12-31 08:16:07,183,1680,504,906.1,406,0,0,0,0,0,0,0,0,0,25,1,36,0.1118,0.1639,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"203","M5",2022-04-28,1899-12-31 08:16:08,183,1681,504,906.1,406,0,0,0,0,0,0,0,0,0,25,1,37,0.1087,0.1676,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"204","M5",2022-04-28,1899-12-31 08:16:09,183,1682,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,38,0.1071,0.1657,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"205","M5",2022-04-28,1899-12-31 08:16:10,183,1683,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,39,0.1063,0.161,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"206","M5",2022-04-28,1899-12-31 08:16:11,183,1684,504,906.1,407,0,0,0,0,0,0,0,0,0,25,1,40,0.1063,0.1542,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"207","M5",2022-04-28,1899-12-31 08:16:12,183,1685,505,906.1,406,0,0,0,0,0,0,0,0,0,25,2,41,0.1074,0.1446,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"208","M5",2022-04-28,1899-12-31 08:16:13,183,1686,505,906.1,406,0,0,0,0,0,0,0,0,0,25,2,42,0.1098,0.1317,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"209","M5",2022-04-28,1899-12-31 08:16:14,183,1687,505,906.1,406,0,0,0,0,0,0,0,0,0,25,2,43,0.1132,0.1173,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"210","M5",2022-04-28,1899-12-31 08:16:15,183,1688,505,906.1,406,0,0,0,0,0,0,0,0,0,25,2,44,0.1156,0.108,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"211","M5",2022-04-28,1899-12-31 08:16:16,183,1689,505,906,406,0,0,0,0,0,0,0,0,0,25,2,45,0.1163,0.1065,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"212","M5",2022-04-28,1899-12-31 08:16:17,183,1690,505,906,406,0,0,0,0,0,0,0,0,0,25,2,46,0.1172,0.1041,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"213","M5",2022-04-28,1899-12-31 08:16:18,183,1691,505,906,406,0,0,0,0,0,0,0,0,0,25,2,47,0.1185,0.1008,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"214","M5",2022-04-28,1899-12-31 08:16:19,183,1692,505,906,406,0,0,0,0,0,0,0,0,0,25,2,48,0.1192,0.0999,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"215","M5",2022-04-28,1899-12-31 08:16:20,183,1693,506,906,406,0,0,0,0,0,0,0,0,0,25,3,49,0.1203,0.098,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"216","M5",2022-04-28,1899-12-31 08:16:21,183,1694,506,906,406,0,0,0,0,0,0,0,0,0,25,3,50,0.1216,0.0952,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"217","M5",2022-04-28,1899-12-31 08:16:22,183,1695,506,906,406,0,0,0,0,0,0,0,0,0,25,3,51,0.1224,0.0947,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"218","M5",2022-04-28,1899-12-31 08:16:23,183,1696,506,906,406,0,0,0,0,0,0,0,0,0,25,3,52,0.1227,0.0961,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"219","M5",2022-04-28,1899-12-31 08:16:24,183,1697,506,906,406,0,0,0,0,0,0,0,0,0,25,3,53,0.1229,0.0976,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"220","M5",2022-04-28,1899-12-31 08:16:25,183,1698,506,906,406,0,0,0,0,0,0,0,0,0,25,3,54,0.1231,0.0989,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"221","M5",2022-04-28,1899-12-31 08:16:26,183,1699,506,906,405,0,0,0,0,0,0,0,0,0,25,3,55,0.1237,0.0991,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"222","M5",2022-04-28,1899-12-31 08:16:27,183,1700,506,906,405,0,0,0,0,0,0,0,0,0,25,3,56,0.1238,0.1005,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"223","M5",2022-04-28,1899-12-31 08:16:28,183,1701,506,906,405,0,0,0,0,0,0,0,0,0,25,3,57,0.1241,0.1012,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"224","M5",2022-04-28,1899-12-31 08:16:29,183,1702,507,906,405,0,0,0,0,0,0,0,0,0,25,4,58,0.1251,0.0992,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"225","M5",2022-04-28,1899-12-31 08:16:30,183,1703,507,906,405,0,0,0,0,0,0,0,0,0,25,4,59,0.126,0.0979,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"226","M5",2022-04-28,1899-12-31 08:16:31,183,1704,507,906,405,0,0,0,0,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"227","M5",2022-04-28,1899-12-31 08:16:32,183,1705,507,906,406,0,0,0,20,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"228","M5",2022-04-28,1899-12-31 08:16:33,183,1706,507,906,406,0,0,0,20,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"229","M5",2022-04-28,1899-12-31 08:16:34,183,1707,507,906,405,0,0,0,20,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"230","M5",2022-04-28,1899-12-31 08:16:35,183,1708,507,906,405,0,0,0,20,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"231","R5",2022-04-28,1899-12-31 08:16:31,183,1704,507,906,405,0,0,0,0,0,0,0,0,0,25,4,60,0.1269,0.0967,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"232","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","M3",2022-04-28,1899-12-31 08:16:41,183,1714,507,906,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"234","M3",2022-04-28,1899-12-31 08:16:46,183,1719,507,906,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"194+195",2022-04-28,3,NA,194,195,NA
"235","M3",2022-04-28,1899-12-31 08:16:51,184,1724,502,906.2,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"236","M3",2022-04-28,1899-12-31 08:16:56,184,1729,503,906.1,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"237","M3",2022-04-28,1899-12-31 08:17:01,184,1734,503,906.1,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"238","M3",2022-04-28,1899-12-31 08:17:06,184,1739,504,906.1,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"239","M3",2022-04-28,1899-12-31 08:17:11,184,1744,504,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"240","M3",2022-04-28,1899-12-31 08:17:16,184,1749,505,906,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"241","M3",2022-04-28,1899-12-31 08:17:21,184,1754,505,906,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"242","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","M5",2022-04-28,1899-12-31 08:17:24,184,1757,505,906,405,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"244","M5",2022-04-28,1899-12-31 08:17:25,184,1758,505,906,405,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"245","M5",2022-04-28,1899-12-31 08:17:26,184,1759,505,906,405,0,0,0,0,0,0,0,0,0,20,0,3,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"246","M5",2022-04-28,1899-12-31 08:17:27,184,1760,505,906,405,0,0,0,0,0,0,0,0,0,20,0,4,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"247","M5",2022-04-28,1899-12-31 08:17:28,184,1761,506,906,405,0,0,0,0,0,0,0,0,0,20,0,5,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"248","M5",2022-04-28,1899-12-31 08:17:29,184,1762,506,906,405,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"249","M5",2022-04-28,1899-12-31 08:17:30,184,1763,506,906,405,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"250","M5",2022-04-28,1899-12-31 08:17:31,184,1764,506,906,405,0,0,0,0,0,0,0,0,0,20,1,8,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"251","M5",2022-04-28,1899-12-31 08:17:32,184,1765,506,906,405,0,0,0,0,0,0,0,0,0,20,1,9,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"252","M5",2022-04-28,1899-12-31 08:17:33,184,1766,506,906,405,0,0,0,0,0,0,0,0,0,25,1,10,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"253","M5",2022-04-28,1899-12-31 08:17:34,184,1767,506,906,405,0,0,0,0,0,0,0,0,0,25,1,11,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"254","M5",2022-04-28,1899-12-31 08:17:35,184,1768,507,906,405,0,0,0,0,0,0,0,0,0,25,1,12,0,0,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
"255","M5",2022-04-28,1899-12-31 08:17:36,184,1769,507,906,405,0,0,0,0,0,0,0,0,0,25,2,13,0.2218,0.1637,"20","2-","18","9-",2,"213+214",2022-04-28,3,NA,213,214,NA
