"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Column20","Column21","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"8277","M5",2021-07-27,1899-12-31 13:21:33,73,19015,859,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8278","M5",2021-07-27,1899-12-31 13:21:34,73,19016,864,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8279","M5",2021-07-27,1899-12-31 13:21:35,73,19017,865,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8280","M5",2021-07-27,1899-12-31 13:21:36,73,19018,864,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8281","M5",2021-07-27,1899-12-31 13:21:37,73,19019,862,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8282","M5",2021-07-27,1899-12-31 13:21:38,73,19020,862,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8283","M5",2021-07-27,1899-12-31 13:21:39,73,19021,866,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8284","M5",2021-07-27,1899-12-31 13:21:40,73,19022,870,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8285","M5",2021-07-27,1899-12-31 13:21:41,73,19023,876,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8286","M5",2021-07-27,1899-12-31 13:21:42,73,19024,886,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8287","M5",2021-07-27,1899-12-31 13:21:43,73,19025,894,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8288","M5",2021-07-27,1899-12-31 13:21:44,73,19026,896,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8289","M5",2021-07-27,1899-12-31 13:21:45,73,19027,896,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8290","M5",2021-07-27,1899-12-31 13:21:46,73,19028,898,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8291","M5",2021-07-27,1899-12-31 13:21:47,73,19029,902,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8292","M5",2021-07-27,1899-12-31 13:21:48,73,19030,906,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8293","M5",2021-07-27,1899-12-31 13:21:49,73,19031,910,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8294","M5",2021-07-27,1899-12-31 13:21:50,73,19032,914,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8295","M5",2021-07-27,1899-12-31 13:21:51,73,19033,916,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8296","M5",2021-07-27,1899-12-31 13:21:52,73,19034,920,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8297","M5",2021-07-27,1899-12-31 13:21:53,73,19035,923,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8298","M5",2021-07-27,1899-12-31 13:21:54,73,19036,928,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8299","M5",2021-07-27,1899-12-31 13:21:55,73,19037,931,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8300","M5",2021-07-27,1899-12-31 13:21:56,73,19038,932,9112,393,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8301","R5",2021-07-27,1899-12-31 13:21:49,73,19031,910,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","21",2,"180",2021-07-27,3,2,180,NA
"8302","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8303","M3",2021-07-27,1899-12-31 13:22:01,73,19043,953,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8304","M3",2021-07-27,1899-12-31 13:22:06,73,19048,973,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8305","M3",2021-07-27,1899-12-31 13:22:11,73,19053,980,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8306","M3",2021-07-27,1899-12-31 13:22:16,73,19058,999,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8307","M3",2021-07-27,1899-12-31 13:22:21,73,19063,1047,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8308","M3",2021-07-27,1899-12-31 13:22:26,73,19068,1018,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8309","M3",2021-07-27,1899-12-31 13:22:31,73,19073,757,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8310","M3",2021-07-27,1899-12-31 13:22:36,73,19078,680,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8311","M3",2021-07-27,1899-12-31 13:22:41,73,19083,661,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8312","M3",2021-07-27,1899-12-31 13:22:46,73,19088,645,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8313","M3",2021-07-27,1899-12-31 13:22:51,73,19093,630,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8314","M3",2021-07-27,1899-12-31 13:22:56,73,19098,622,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","22",2,"180",2021-07-27,3,2,180,NA
"8315","M3",2021-07-27,1899-12-31 13:23:01,73,19103,619,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"180",2021-07-27,3,2,180,NA
"8316","M3",2021-07-27,1899-12-31 13:23:06,73,19108,626,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"180",2021-07-27,3,2,180,NA
"8317","M3",2021-07-27,1899-12-31 13:23:11,73,19113,637,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"180",2021-07-27,3,2,180,NA
"8318","M3",2021-07-27,1899-12-31 13:23:16,74,19118,653,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8319","M3",2021-07-27,1899-12-31 13:23:21,74,19123,667,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8320","M3",2021-07-27,1899-12-31 13:23:26,74,19128,680,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8321","M3",2021-07-27,1899-12-31 13:23:31,74,19133,688,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8322","M3",2021-07-27,1899-12-31 13:23:36,74,19138,692,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8323","M3",2021-07-27,1899-12-31 13:23:41,74,19143,689,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8324","M3",2021-07-27,1899-12-31 13:23:46,74,19148,682,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8325","M3",2021-07-27,1899-12-31 13:23:51,74,19153,677,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8326","M3",2021-07-27,1899-12-31 13:23:56,74,19158,678,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","23",2,"179",2021-07-27,3,2,179,NA
"8327","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8328","M5",2021-07-27,1899-12-31 13:24:02,74,19164,679,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8329","M5",2021-07-27,1899-12-31 13:24:03,74,19165,679,9112,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8330","M5",2021-07-27,1899-12-31 13:24:04,74,19166,680,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8331","M5",2021-07-27,1899-12-31 13:24:05,74,19167,680,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8332","M5",2021-07-27,1899-12-31 13:24:06,74,19168,681,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8333","M5",2021-07-27,1899-12-31 13:24:07,74,19169,682,9112,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8334","M5",2021-07-27,1899-12-31 13:24:08,74,19170,683,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8335","M5",2021-07-27,1899-12-31 13:24:09,74,19171,684,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8336","M5",2021-07-27,1899-12-31 13:24:10,74,19172,685,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8337","M5",2021-07-27,1899-12-31 13:24:11,74,19173,685,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8338","M5",2021-07-27,1899-12-31 13:24:12,74,19174,685,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8339","M5",2021-07-27,1899-12-31 13:24:13,74,19175,686,9112,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8340","M5",2021-07-27,1899-12-31 13:24:14,74,19176,686,9112,393,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8341","M5",2021-07-27,1899-12-31 13:24:15,74,19177,687,9112,394,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8342","M5",2021-07-27,1899-12-31 13:24:16,74,19178,687,9112,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8343","M5",2021-07-27,1899-12-31 13:24:17,74,19179,688,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8344","M5",2021-07-27,1899-12-31 13:24:18,74,19180,689,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8345","M5",2021-07-27,1899-12-31 13:24:19,74,19181,691,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8346","M5",2021-07-27,1899-12-31 13:24:20,74,19182,692,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8347","M5",2021-07-27,1899-12-31 13:24:21,74,19183,693,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8348","M5",2021-07-27,1899-12-31 13:24:22,74,19184,694,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8349","M5",2021-07-27,1899-12-31 13:24:23,74,19185,696,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8350","M5",2021-07-27,1899-12-31 13:24:24,74,19186,697,9113,394,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8351","M5",2021-07-27,1899-12-31 13:24:25,74,19187,699,9113,394,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8352","M5",2021-07-27,1899-12-31 13:24:26,74,19188,702,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8353","M5",2021-07-27,1899-12-31 13:24:27,74,19189,705,9113,395,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8354","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8355","M3",2021-07-27,1899-12-31 13:24:29,74,19191,710,9112,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8356","M3",2021-07-27,1899-12-31 13:24:34,74,19196,723,9112,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8357","M3",2021-07-27,1899-12-31 13:24:39,74,19201,739,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8358","M3",2021-07-27,1899-12-31 13:24:44,74,19206,756,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8359","M3",2021-07-27,1899-12-31 13:24:49,74,19211,773,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8360","M3",2021-07-27,1899-12-31 13:24:54,74,19216,791,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8361","M3",2021-07-27,1899-12-31 13:24:59,74,19221,809,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","24",2,"179",2021-07-27,3,2,179,NA
"8362","M3",2021-07-27,1899-12-31 13:25:04,74,19226,827,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8363","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8364","M5",2021-07-27,1899-12-31 13:25:06,74,19228,834,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8365","M5",2021-07-27,1899-12-31 13:25:07,74,19229,838,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8366","M5",2021-07-27,1899-12-31 13:25:08,74,19230,842,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8367","M5",2021-07-27,1899-12-31 13:25:09,74,19231,846,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8368","M5",2021-07-27,1899-12-31 13:25:10,74,19232,849,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8369","M5",2021-07-27,1899-12-31 13:25:11,74,19233,852,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8370","M5",2021-07-27,1899-12-31 13:25:12,74,19234,856,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8371","M5",2021-07-27,1899-12-31 13:25:13,74,19235,860,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8372","M5",2021-07-27,1899-12-31 13:25:14,74,19236,863,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8373","M5",2021-07-27,1899-12-31 13:25:15,74,19237,867,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8374","M5",2021-07-27,1899-12-31 13:25:16,74,19238,871,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8375","M5",2021-07-27,1899-12-31 13:25:17,74,19239,875,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8376","M5",2021-07-27,1899-12-31 13:25:18,74,19240,878,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8377","M5",2021-07-27,1899-12-31 13:25:19,74,19241,882,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8378","M5",2021-07-27,1899-12-31 13:25:20,74,19242,886,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8379","M5",2021-07-27,1899-12-31 13:25:21,74,19243,889,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8380","M5",2021-07-27,1899-12-31 13:25:22,74,19244,893,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8381","M5",2021-07-27,1899-12-31 13:25:23,74,19245,897,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8382","M5",2021-07-27,1899-12-31 13:25:24,74,19246,901,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8383","M5",2021-07-27,1899-12-31 13:25:25,74,19247,905,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8384","M5",2021-07-27,1899-12-31 13:25:26,74,19248,908,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8385","M5",2021-07-27,1899-12-31 13:25:27,74,19249,912,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8386","M5",2021-07-27,1899-12-31 13:25:28,74,19250,915,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8387","M5",2021-07-27,1899-12-31 13:25:29,74,19251,919,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8388","M5",2021-07-27,1899-12-31 13:25:30,74,19252,923,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8389","M5",2021-07-27,1899-12-31 13:25:31,74,19253,927,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8390","M5",2021-07-27,1899-12-31 13:25:32,74,19254,931,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8391","M5",2021-07-27,1899-12-31 13:25:33,74,19255,935,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8392","M5",2021-07-27,1899-12-31 13:25:34,74,19256,939,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8393","M5",2021-07-27,1899-12-31 13:25:35,74,19257,942,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8394","M5",2021-07-27,1899-12-31 13:25:36,74,19258,946,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8395","M5",2021-07-27,1899-12-31 13:25:37,74,19259,949,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8396","M5",2021-07-27,1899-12-31 13:25:38,74,19260,953,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8397","M5",2021-07-27,1899-12-31 13:25:39,74,19261,956,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8398","M5",2021-07-27,1899-12-31 13:25:40,74,19262,960,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8399","M5",2021-07-27,1899-12-31 13:25:41,74,19263,964,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8400","M5",2021-07-27,1899-12-31 13:25:42,74,19264,967,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8401","M5",2021-07-27,1899-12-31 13:25:43,74,19265,971,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8402","M5",2021-07-27,1899-12-31 13:25:44,74,19266,975,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8403","M5",2021-07-27,1899-12-31 13:25:45,74,19267,979,9113,396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8404","M5",2021-07-27,1899-12-31 13:25:46,74,19268,982,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8405","M5",2021-07-27,1899-12-31 13:25:47,74,19269,986,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8406","M5",2021-07-27,1899-12-31 13:25:48,74,19270,990,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8407","M5",2021-07-27,1899-12-31 13:25:49,74,19271,993,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8408","M5",2021-07-27,1899-12-31 13:25:50,74,19272,997,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8409","M5",2021-07-27,1899-12-31 13:25:51,74,19273,1000,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8410","M5",2021-07-27,1899-12-31 13:25:52,74,19274,1004,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8411","M5",2021-07-27,1899-12-31 13:25:53,74,19275,1008,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8412","M5",2021-07-27,1899-12-31 13:25:54,74,19276,1012,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8413","M5",2021-07-27,1899-12-31 13:25:55,74,19277,1015,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8414","M5",2021-07-27,1899-12-31 13:25:56,74,19278,1019,9113,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
"8415","M5",2021-07-27,1899-12-31 13:25:57,74,19279,1023,9113,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","13","25",2,"179",2021-07-27,3,2,179,NA
