"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"11656","M3",2021-07-28,1899-12-31 15:46:46,118,24844,641,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","46",2,"334",2021-07-28,NA,3,334,NA
"11657","M3",2021-07-28,1899-12-31 15:46:51,118,24849,648,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","46",2,"334",2021-07-28,NA,3,334,NA
"11658","M3",2021-07-28,1899-12-31 15:46:56,118,24854,653,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","46",2,"334",2021-07-28,NA,3,334,NA
"11659","M3",2021-07-28,1899-12-31 15:47:01,118,24859,603,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11660","M3",2021-07-28,1899-12-31 15:47:06,118,24864,561,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11661","M3",2021-07-28,1899-12-31 15:47:11,118,24869,551,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11662","M3",2021-07-28,1899-12-31 15:47:16,118,24874,564,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11663","M3",2021-07-28,1899-12-31 15:47:21,118,24879,579,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11664","M3",2021-07-28,1899-12-31 15:47:26,118,24884,592,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"334",2021-07-28,NA,3,334,NA
"11665","M3",2021-07-28,1899-12-31 15:47:31,119,24889,605,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11666","M3",2021-07-28,1899-12-31 15:47:36,119,24894,617,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11667","M3",2021-07-28,1899-12-31 15:47:41,119,24899,630,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11668","M3",2021-07-28,1899-12-31 15:47:46,119,24904,642,8941,371,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11669","M3",2021-07-28,1899-12-31 15:47:51,119,24909,655,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11670","M3",2021-07-28,1899-12-31 15:47:56,119,24914,668,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","47",2,"341",2021-07-28,NA,3,341,NA
"11671","M3",2021-07-28,1899-12-31 15:48:01,119,24919,681,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11672","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11673","M5",2021-07-28,1899-12-31 15:48:04,119,24922,688,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11674","M5",2021-07-28,1899-12-31 15:48:05,119,24923,691,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11675","M5",2021-07-28,1899-12-31 15:48:06,119,24924,694,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11676","M5",2021-07-28,1899-12-31 15:48:07,119,24925,696,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11677","M5",2021-07-28,1899-12-31 15:48:08,119,24926,699,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11678","M5",2021-07-28,1899-12-31 15:48:09,119,24927,702,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11679","M5",2021-07-28,1899-12-31 15:48:10,119,24928,704,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11680","M5",2021-07-28,1899-12-31 15:48:11,119,24929,706,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11681","M5",2021-07-28,1899-12-31 15:48:12,119,24930,709,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11682","M5",2021-07-28,1899-12-31 15:48:13,119,24931,712,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11683","M5",2021-07-28,1899-12-31 15:48:14,119,24932,715,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11684","M5",2021-07-28,1899-12-31 15:48:15,119,24933,717,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11685","M5",2021-07-28,1899-12-31 15:48:16,119,24934,720,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11686","M5",2021-07-28,1899-12-31 15:48:17,119,24935,723,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11687","M5",2021-07-28,1899-12-31 15:48:18,119,24936,726,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11688","M5",2021-07-28,1899-12-31 15:48:19,119,24937,728,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11689","M5",2021-07-28,1899-12-31 15:48:20,119,24938,730,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11690","M5",2021-07-28,1899-12-31 15:48:21,119,24939,733,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11691","M5",2021-07-28,1899-12-31 15:48:22,119,24940,736,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11692","M5",2021-07-28,1899-12-31 15:48:23,119,24941,739,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11693","M5",2021-07-28,1899-12-31 15:48:24,119,24942,741,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11694","M5",2021-07-28,1899-12-31 15:48:25,119,24943,744,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11695","M5",2021-07-28,1899-12-31 15:48:26,119,24944,746,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11696","M5",2021-07-28,1899-12-31 15:48:27,119,24945,749,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11697","M5",2021-07-28,1899-12-31 15:48:28,119,24946,752,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11698","M5",2021-07-28,1899-12-31 15:48:29,119,24947,755,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11699","M5",2021-07-28,1899-12-31 15:48:30,119,24948,758,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11700","M5",2021-07-28,1899-12-31 15:48:31,119,24949,761,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11701","M5",2021-07-28,1899-12-31 15:48:32,119,24950,764,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11702","M5",2021-07-28,1899-12-31 15:48:33,119,24951,767,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11703","M5",2021-07-28,1899-12-31 15:48:34,119,24952,770,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11704","M5",2021-07-28,1899-12-31 15:48:35,119,24953,772,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11705","M5",2021-07-28,1899-12-31 15:48:36,119,24954,775,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11706","M5",2021-07-28,1899-12-31 15:48:37,119,24955,778,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11707","M5",2021-07-28,1899-12-31 15:48:38,119,24956,781,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11708","M5",2021-07-28,1899-12-31 15:48:39,119,24957,784,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11709","M5",2021-07-28,1899-12-31 15:48:40,119,24958,787,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11710","M5",2021-07-28,1899-12-31 15:48:41,119,24959,789,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11711","M5",2021-07-28,1899-12-31 15:48:42,119,24960,792,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11712","M5",2021-07-28,1899-12-31 15:48:43,119,24961,795,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11713","M5",2021-07-28,1899-12-31 15:48:44,119,24962,797,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11714","M5",2021-07-28,1899-12-31 15:48:45,119,24963,800,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11715","M5",2021-07-28,1899-12-31 15:48:46,119,24964,803,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11716","M5",2021-07-28,1899-12-31 15:48:47,119,24965,806,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11717","M5",2021-07-28,1899-12-31 15:48:48,119,24966,809,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11718","M5",2021-07-28,1899-12-31 15:48:49,119,24967,811,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11719","M5",2021-07-28,1899-12-31 15:48:50,119,24968,814,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11720","M5",2021-07-28,1899-12-31 15:48:51,119,24969,817,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11721","M5",2021-07-28,1899-12-31 15:48:52,119,24970,819,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11722","M5",2021-07-28,1899-12-31 15:48:53,119,24971,822,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11723","M5",2021-07-28,1899-12-31 15:48:54,119,24972,825,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11724","M5",2021-07-28,1899-12-31 15:48:55,119,24973,828,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11725","M5",2021-07-28,1899-12-31 15:48:56,119,24974,830,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11726","M5",2021-07-28,1899-12-31 15:48:57,119,24975,833,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11727","M5",2021-07-28,1899-12-31 15:48:58,119,24976,835,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11728","M5",2021-07-28,1899-12-31 15:48:59,119,24977,838,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","48",2,"341",2021-07-28,NA,3,341,NA
"11729","M5",2021-07-28,1899-12-31 15:49:00,119,24978,841,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11730","M5",2021-07-28,1899-12-31 15:49:01,119,24979,844,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11731","M5",2021-07-28,1899-12-31 15:49:02,119,24980,847,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11732","M5",2021-07-28,1899-12-31 15:49:03,119,24981,850,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11733","M5",2021-07-28,1899-12-31 15:49:04,119,24982,853,8941,368,0,0,0,20,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11734","M5",2021-07-28,1899-12-31 15:49:05,119,24983,856,8941,368,0,0,0,20,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11735","M5",2021-07-28,1899-12-31 15:49:06,119,24984,859,8941,368,0,0,0,20,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11736","R5",2021-07-28,1899-12-31 15:49:03,119,24981,850,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11737","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11738","M3",2021-07-28,1899-12-31 15:49:12,119,24990,875,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11739","M3",2021-07-28,1899-12-31 15:49:17,119,24995,889,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11740","M3",2021-07-28,1899-12-31 15:49:22,119,25000,903,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11741","M3",2021-07-28,1899-12-31 15:49:27,119,25005,872,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11742","M3",2021-07-28,1899-12-31 15:49:32,119,25010,770,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11743","M3",2021-07-28,1899-12-31 15:49:37,119,25015,687,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11744","M3",2021-07-28,1899-12-31 15:49:42,119,25020,650,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11745","M3",2021-07-28,1899-12-31 15:49:47,119,25025,635,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11746","M3",2021-07-28,1899-12-31 15:49:52,119,25030,635,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11747","M3",2021-07-28,1899-12-31 15:49:57,119,25035,635,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","49",2,"341",2021-07-28,NA,3,341,NA
"11748","M3",2021-07-28,1899-12-31 15:50:02,119,25040,635,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"341",2021-07-28,NA,3,341,NA
"11749","M3",2021-07-28,1899-12-31 15:50:07,120,25045,638,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11750","M3",2021-07-28,1899-12-31 15:50:12,120,25050,641,8940,369,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11751","M3",2021-07-28,1899-12-31 15:50:17,120,25055,645,8940,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11752","M3",2021-07-28,1899-12-31 15:50:22,120,25060,649,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11753","M3",2021-07-28,1899-12-31 15:50:27,120,25065,654,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11754","M3",2021-07-28,1899-12-31 15:50:32,120,25070,659,8940,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11755","M3",2021-07-28,1899-12-31 15:50:37,120,25075,664,8940,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11756","M3",2021-07-28,1899-12-31 15:50:42,120,25080,669,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11757","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11758","M5",2021-07-28,1899-12-31 15:50:44,120,25082,672,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11759","M5",2021-07-28,1899-12-31 15:50:45,120,25083,673,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11760","M5",2021-07-28,1899-12-31 15:50:46,120,25084,674,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11761","M5",2021-07-28,1899-12-31 15:50:47,120,25085,676,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11762","M5",2021-07-28,1899-12-31 15:50:48,120,25086,677,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11763","M5",2021-07-28,1899-12-31 15:50:49,120,25087,678,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11764","M5",2021-07-28,1899-12-31 15:50:50,120,25088,679,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11765","M5",2021-07-28,1899-12-31 15:50:51,120,25089,681,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11766","M5",2021-07-28,1899-12-31 15:50:52,120,25090,682,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11767","M5",2021-07-28,1899-12-31 15:50:53,120,25091,683,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11768","M5",2021-07-28,1899-12-31 15:50:54,120,25092,685,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11769","M5",2021-07-28,1899-12-31 15:50:55,120,25093,686,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11770","M5",2021-07-28,1899-12-31 15:50:56,120,25094,687,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11771","M5",2021-07-28,1899-12-31 15:50:57,120,25095,688,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11772","M5",2021-07-28,1899-12-31 15:50:58,120,25096,690,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11773","M5",2021-07-28,1899-12-31 15:50:59,120,25097,691,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","50",2,"331",2021-07-28,NA,3,331,NA
"11774","M5",2021-07-28,1899-12-31 15:51:00,120,25098,693,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11775","M5",2021-07-28,1899-12-31 15:51:01,120,25099,694,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11776","M5",2021-07-28,1899-12-31 15:51:02,120,25100,695,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11777","M5",2021-07-28,1899-12-31 15:51:03,120,25101,696,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11778","M5",2021-07-28,1899-12-31 15:51:04,120,25102,698,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11779","M5",2021-07-28,1899-12-31 15:51:05,120,25103,699,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11780","M5",2021-07-28,1899-12-31 15:51:06,120,25104,700,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11781","M5",2021-07-28,1899-12-31 15:51:07,120,25105,702,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11782","M5",2021-07-28,1899-12-31 15:51:08,120,25106,703,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11783","M5",2021-07-28,1899-12-31 15:51:09,120,25107,704,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11784","M5",2021-07-28,1899-12-31 15:51:10,120,25108,706,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11785","M5",2021-07-28,1899-12-31 15:51:11,120,25109,707,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11786","M5",2021-07-28,1899-12-31 15:51:12,120,25110,709,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11787","M5",2021-07-28,1899-12-31 15:51:13,120,25111,710,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11788","M5",2021-07-28,1899-12-31 15:51:14,120,25112,711,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11789","M5",2021-07-28,1899-12-31 15:51:15,120,25113,713,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11790","M5",2021-07-28,1899-12-31 15:51:16,120,25114,714,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11791","M5",2021-07-28,1899-12-31 15:51:17,120,25115,716,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11792","M5",2021-07-28,1899-12-31 15:51:18,120,25116,717,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11793","M5",2021-07-28,1899-12-31 15:51:19,120,25117,718,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11794","M5",2021-07-28,1899-12-31 15:51:20,120,25118,719,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11795","M5",2021-07-28,1899-12-31 15:51:21,120,25119,721,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11796","M5",2021-07-28,1899-12-31 15:51:22,120,25120,722,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11797","M5",2021-07-28,1899-12-31 15:51:23,120,25121,724,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11798","M5",2021-07-28,1899-12-31 15:51:24,120,25122,725,8941,367,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11799","M5",2021-07-28,1899-12-31 15:51:25,120,25123,726,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11800","M5",2021-07-28,1899-12-31 15:51:26,120,25124,728,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11801","M5",2021-07-28,1899-12-31 15:51:27,120,25125,729,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11802","M5",2021-07-28,1899-12-31 15:51:28,120,25126,731,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11803","M5",2021-07-28,1899-12-31 15:51:29,120,25127,732,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11804","M5",2021-07-28,1899-12-31 15:51:30,120,25128,734,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11805","M5",2021-07-28,1899-12-31 15:51:31,120,25129,735,8941,368,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11806","M5",2021-07-28,1899-12-31 15:51:32,120,25130,737,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11807","M5",2021-07-28,1899-12-31 15:51:33,120,25131,738,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11808","M5",2021-07-28,1899-12-31 15:51:34,120,25132,739,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11809","M5",2021-07-28,1899-12-31 15:51:35,120,25133,740,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11810","M5",2021-07-28,1899-12-31 15:51:36,120,25134,742,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11811","M5",2021-07-28,1899-12-31 15:51:37,120,25135,743,8941,370,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
"11812","M5",2021-07-28,1899-12-31 15:51:38,120,25136,744,8941,369,0,0,0,0,0,0,0,0,0,"28","07","15","51",2,"331",2021-07-28,NA,3,331,NA
