"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"8594","M3",2021-07-29,1899-12-31 13:48:41,83,17169,485,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8595","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8596","M5",2021-07-29,1899-12-31 13:48:46,83,17174,485,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8597","M5",2021-07-29,1899-12-31 13:48:47,83,17175,485,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8598","M5",2021-07-29,1899-12-31 13:48:48,83,17176,485,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8599","M5",2021-07-29,1899-12-31 13:48:49,83,17177,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8600","M5",2021-07-29,1899-12-31 13:48:50,83,17178,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8601","M5",2021-07-29,1899-12-31 13:48:51,83,17179,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8602","M5",2021-07-29,1899-12-31 13:48:52,83,17180,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8603","M5",2021-07-29,1899-12-31 13:48:53,83,17181,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8604","M5",2021-07-29,1899-12-31 13:48:54,83,17182,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8605","M5",2021-07-29,1899-12-31 13:48:55,83,17183,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8606","M5",2021-07-29,1899-12-31 13:48:56,83,17184,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8607","M5",2021-07-29,1899-12-31 13:48:57,83,17185,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8608","M5",2021-07-29,1899-12-31 13:48:58,83,17186,487,8974,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8609","M5",2021-07-29,1899-12-31 13:48:59,83,17187,487,8974,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","48",NA,"568+569",2021-07-29,NA,2,"568",569
"8610","M5",2021-07-29,1899-12-31 13:49:00,83,17188,487,8974,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8611","M5",2021-07-29,1899-12-31 13:49:01,83,17189,488,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8612","M5",2021-07-29,1899-12-31 13:49:02,83,17190,488,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8613","M5",2021-07-29,1899-12-31 13:49:03,83,17191,488,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8614","M5",2021-07-29,1899-12-31 13:49:04,83,17192,488,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8615","M5",2021-07-29,1899-12-31 13:49:05,83,17193,488,8974,384,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8616","M5",2021-07-29,1899-12-31 13:49:06,83,17194,488,8974,384,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8617","M5",2021-07-29,1899-12-31 13:49:07,83,17195,488,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8618","M5",2021-07-29,1899-12-31 13:49:08,83,17196,488,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8619","M5",2021-07-29,1899-12-31 13:49:09,83,17197,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8620","M5",2021-07-29,1899-12-31 13:49:10,83,17198,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8621","M5",2021-07-29,1899-12-31 13:49:11,83,17199,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8622","M5",2021-07-29,1899-12-31 13:49:12,83,17200,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8623","M5",2021-07-29,1899-12-31 13:49:13,83,17201,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8624","M5",2021-07-29,1899-12-31 13:49:14,83,17202,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8625","M5",2021-07-29,1899-12-31 13:49:15,83,17203,489,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8626","M5",2021-07-29,1899-12-31 13:49:16,83,17204,489,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8627","M5",2021-07-29,1899-12-31 13:49:17,83,17205,490,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8628","M5",2021-07-29,1899-12-31 13:49:18,83,17206,490,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8629","M5",2021-07-29,1899-12-31 13:49:19,83,17207,490,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8630","M5",2021-07-29,1899-12-31 13:49:20,83,17208,490,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8631","M5",2021-07-29,1899-12-31 13:49:21,83,17209,491,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8632","M5",2021-07-29,1899-12-31 13:49:22,83,17210,491,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8633","M5",2021-07-29,1899-12-31 13:49:23,83,17211,491,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8634","M5",2021-07-29,1899-12-31 13:49:24,83,17212,491,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8635","M5",2021-07-29,1899-12-31 13:49:25,83,17213,491,8973,384,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8636","M5",2021-07-29,1899-12-31 13:49:26,83,17214,491,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8637","M5",2021-07-29,1899-12-31 13:49:27,83,17215,491,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8638","M5",2021-07-29,1899-12-31 13:49:28,83,17216,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8639","M5",2021-07-29,1899-12-31 13:49:29,83,17217,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8640","M5",2021-07-29,1899-12-31 13:49:30,83,17218,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8641","M5",2021-07-29,1899-12-31 13:49:31,83,17219,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8642","M5",2021-07-29,1899-12-31 13:49:32,83,17220,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8643","M5",2021-07-29,1899-12-31 13:49:33,83,17221,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8644","M5",2021-07-29,1899-12-31 13:49:34,83,17222,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8645","M5",2021-07-29,1899-12-31 13:49:35,83,17223,493,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8646","M5",2021-07-29,1899-12-31 13:49:36,83,17224,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8647","M5",2021-07-29,1899-12-31 13:49:37,83,17225,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8648","M5",2021-07-29,1899-12-31 13:49:38,83,17226,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8649","M5",2021-07-29,1899-12-31 13:49:39,83,17227,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8650","M5",2021-07-29,1899-12-31 13:49:40,83,17228,493,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8651","M5",2021-07-29,1899-12-31 13:49:41,83,17229,494,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8652","M5",2021-07-29,1899-12-31 13:49:42,83,17230,494,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8653","M5",2021-07-29,1899-12-31 13:49:43,83,17231,494,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8654","M5",2021-07-29,1899-12-31 13:49:44,83,17232,494,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8655","M5",2021-07-29,1899-12-31 13:49:45,83,17233,494,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8656","M5",2021-07-29,1899-12-31 13:49:46,83,17234,495,8973,382,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8657","M5",2021-07-29,1899-12-31 13:49:47,83,17235,495,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8658","M5",2021-07-29,1899-12-31 13:49:48,83,17236,495,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8659","M5",2021-07-29,1899-12-31 13:49:49,83,17237,495,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8660","M5",2021-07-29,1899-12-31 13:49:50,83,17238,495,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8661","M5",2021-07-29,1899-12-31 13:49:51,83,17239,496,8973,382,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8662","M5",2021-07-29,1899-12-31 13:49:52,83,17240,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8663","M5",2021-07-29,1899-12-31 13:49:53,83,17241,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8664","M5",2021-07-29,1899-12-31 13:49:54,83,17242,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8665","M5",2021-07-29,1899-12-31 13:49:55,83,17243,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8666","M5",2021-07-29,1899-12-31 13:49:56,83,17244,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8667","M5",2021-07-29,1899-12-31 13:49:57,83,17245,496,8973,383,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8668","R5",2021-07-29,1899-12-31 13:49:45,83,17233,494,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","49",NA,"568+569",2021-07-29,NA,2,"568",569
"8669","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8670","M3",2021-07-29,1899-12-31 13:50:01,83,17249,497,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"568+569",2021-07-29,NA,2,"568",569
"8671","M3",2021-07-29,1899-12-31 13:50:06,83,17254,497,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"568+569",2021-07-29,NA,2,"568",569
"8672","M3",2021-07-29,1899-12-31 13:50:11,83,17259,498,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"568+569",2021-07-29,NA,2,"568",569
"8673","M3",2021-07-29,1899-12-31 13:50:16,83,17264,496,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"568+569",2021-07-29,NA,2,"568",569
"8674","M3",2021-07-29,1899-12-31 13:50:21,83,17269,492,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"568+569",2021-07-29,NA,2,"568",569
"8675","M3",2021-07-29,1899-12-31 13:50:26,84,17274,491,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8676","M3",2021-07-29,1899-12-31 13:50:31,84,17279,490,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8677","M3",2021-07-29,1899-12-31 13:50:36,84,17284,490,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8678","M3",2021-07-29,1899-12-31 13:50:41,84,17289,487,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8679","M3",2021-07-29,1899-12-31 13:50:46,84,17294,487,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8680","M3",2021-07-29,1899-12-31 13:50:51,84,17299,487,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8681","M3",2021-07-29,1899-12-31 13:50:56,84,17304,487,8973,381,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","50",NA,"210+571",2021-07-29,NA,2,"210",571
"8682","M3",2021-07-29,1899-12-31 13:51:01,84,17309,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8683","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8684","M5",2021-07-29,1899-12-31 13:51:04,84,17312,484,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8685","M5",2021-07-29,1899-12-31 13:51:05,84,17313,484,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8686","M5",2021-07-29,1899-12-31 13:51:06,84,17314,485,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8687","M5",2021-07-29,1899-12-31 13:51:07,84,17315,485,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8688","M5",2021-07-29,1899-12-31 13:51:08,84,17316,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8689","M5",2021-07-29,1899-12-31 13:51:09,84,17317,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8690","M5",2021-07-29,1899-12-31 13:51:10,84,17318,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8691","M5",2021-07-29,1899-12-31 13:51:11,84,17319,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8692","M5",2021-07-29,1899-12-31 13:51:12,84,17320,485,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8693","M5",2021-07-29,1899-12-31 13:51:13,84,17321,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8694","M5",2021-07-29,1899-12-31 13:51:14,84,17322,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8695","M5",2021-07-29,1899-12-31 13:51:15,84,17323,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8696","M5",2021-07-29,1899-12-31 13:51:16,84,17324,486,8974,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8697","M5",2021-07-29,1899-12-31 13:51:17,84,17325,486,8974,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8698","M5",2021-07-29,1899-12-31 13:51:18,84,17326,486,8974,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8699","M5",2021-07-29,1899-12-31 13:51:19,84,17327,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8700","M5",2021-07-29,1899-12-31 13:51:20,84,17328,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8701","M5",2021-07-29,1899-12-31 13:51:21,84,17329,486,8974,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8702","M5",2021-07-29,1899-12-31 13:51:22,84,17330,486,8974,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8703","M5",2021-07-29,1899-12-31 13:51:23,84,17331,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8704","M5",2021-07-29,1899-12-31 13:51:24,84,17332,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8705","M5",2021-07-29,1899-12-31 13:51:25,84,17333,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8706","M5",2021-07-29,1899-12-31 13:51:26,84,17334,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8707","M5",2021-07-29,1899-12-31 13:51:27,84,17335,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8708","M5",2021-07-29,1899-12-31 13:51:28,84,17336,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8709","M5",2021-07-29,1899-12-31 13:51:29,84,17337,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8710","M5",2021-07-29,1899-12-31 13:51:30,84,17338,486,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8711","M5",2021-07-29,1899-12-31 13:51:31,84,17339,486,8973,383,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8712","M5",2021-07-29,1899-12-31 13:51:32,84,17340,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8713","M5",2021-07-29,1899-12-31 13:51:33,84,17341,486,8973,382,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8714","M5",2021-07-29,1899-12-31 13:51:34,84,17342,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8715","M5",2021-07-29,1899-12-31 13:51:35,84,17343,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8716","M5",2021-07-29,1899-12-31 13:51:36,84,17344,486,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8717","M5",2021-07-29,1899-12-31 13:51:37,84,17345,486,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8718","M5",2021-07-29,1899-12-31 13:51:38,84,17346,486,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8719","M5",2021-07-29,1899-12-31 13:51:39,84,17347,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8720","M5",2021-07-29,1899-12-31 13:51:40,84,17348,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8721","M5",2021-07-29,1899-12-31 13:51:41,84,17349,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8722","M5",2021-07-29,1899-12-31 13:51:42,84,17350,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8723","M5",2021-07-29,1899-12-31 13:51:43,84,17351,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8724","M5",2021-07-29,1899-12-31 13:51:44,84,17352,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8725","M5",2021-07-29,1899-12-31 13:51:45,84,17353,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8726","M5",2021-07-29,1899-12-31 13:51:46,84,17354,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8727","M5",2021-07-29,1899-12-31 13:51:47,84,17355,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8728","M5",2021-07-29,1899-12-31 13:51:48,84,17356,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8729","M5",2021-07-29,1899-12-31 13:51:49,84,17357,487,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8730","M5",2021-07-29,1899-12-31 13:51:50,84,17358,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8731","M5",2021-07-29,1899-12-31 13:51:51,84,17359,487,8973,384,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8732","M5",2021-07-29,1899-12-31 13:51:52,84,17360,487,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8733","M5",2021-07-29,1899-12-31 13:51:53,84,17361,488,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8734","M5",2021-07-29,1899-12-31 13:51:54,84,17362,488,8973,383,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
"8735","M5",2021-07-29,1899-12-31 13:51:55,84,17363,488,8973,382,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","13","51",NA,"210+571",2021-07-29,NA,2,"210",571
