"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"52","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,52,"0_362_10_28",1.21428571428571,0.224216406330817,10,28,13,51,362,0,0.8891969
"53","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,53,"45_362_10_28",0.566666666666667,0.68809523809524,10,28,13,54,362,0,0.8891969
"54","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,54,"46_363_10_28",0.063736263736248,0.0545926647192465,10,28,13,57,363,0,0.88821
"55","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,55,"47_364_10_28",0.690109890109888,0.867769758845272,10,28,14,2,364,0,0.8891969
"56","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,56,"48_365_10_28",0.495548961424315,0.75663247138621,10,28,14,8,365,0,0.8891969
"57","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,57,"0_365_10_28",2.00000000000009,1,10,28,14,9,365,0,0.8891969
"58","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,58,"49_383_10_28",1.34390243902438,0.921007766047808,10,28,14,13,383,0,0.88821
"59","383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,"25","6","4","4","FS",9372.26187643554,54605.7138560377,59,"0_383_10_28",NA,0,10,28,14,13,383,0,0
"60","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,60,"50_382_10_28",1.55604395604394,0.932271983335808,10,28,14,16,382,0,0.8891969
"61","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,61,"0_380_10_28",0,0.837209302325588,10,28,14,22,380,0,0.88821
